fold,timestamp,delta,position_before,position_after,strategy_equity,bh_equity
0,2020-04-19 05:15:00,-0.0006420612335205078,1.0061384439468384,1.0054963827133179,1.0283919069926608,1.0282728072738772
0,2020-04-20 11:30:00,-0.0005939006805419922,1.0023523569107056,1.0017584562301636,1.0029546656766453,1.0029743436362868
0,2020-04-20 11:45:00,-0.0007379055023193359,1.0017584562301636,1.0010205507278442,0.9915462308784947,0.991577651932327
0,2020-04-20 12:00:00,-0.001091301441192627,1.0010205507278442,0.9999292492866516,0.9924052451181903,0.9924373499202367
0,2020-04-20 12:15:00,-0.0009308457374572754,0.9999292492866516,0.9989984035491943,0.993141264754123,0.993174640578742
0,2020-04-20 12:30:00,-0.0009276866912841797,0.9989984035491943,0.9980707168579102,1.0007136360015947,1.0007624716607715
0,2020-04-23 07:00:00,-0.0005871057510375977,1.006946086883545,1.0063589811325073,1.0047118281579397,1.0045627922364644
0,2020-04-26 15:15:00,-0.0007131099700927734,1.0064959526062012,1.0057828426361084,1.0750123472536586,1.074511464285846
0,2020-04-26 15:30:00,-0.0007543563842773438,1.0057828426361084,1.005028486251831,1.0761854593478302,1.075678603938306
0,2020-04-26 15:45:00,-0.0007566213607788086,1.005028486251831,1.0042718648910522,1.0744102707007923,1.0739122377081807
0,2020-04-26 16:00:00,-0.00095367431640625,1.0042718648910522,1.003318190574646,1.0771600153311314,1.0766521692093822
0,2020-04-28 15:00:00,-0.0005719661712646484,1.0061436891555786,1.005571722984314,1.0976680833742634,1.0970956165609458
0,2020-04-30 10:00:00,-0.0006113052368164062,1.0133552551269531,1.0127439498901367,1.2494769942876773,1.2472694829655167
0,2020-05-03 08:00:00,-0.0005344152450561523,1.0072457790374756,1.0067113637924194,1.2848973316682877,1.2824245833022352
0,2020-05-09 07:00:00,-0.0005244016647338867,1.0053608417510986,1.0048364400863647,1.3891523534171266,1.3855399482560364
0,2020-05-09 07:30:00,-0.000681757926940918,1.0044527053833008,1.0037709474563599,1.3723165411648615,1.3688171143819483
0,2020-05-09 07:45:00,-0.0009744167327880859,1.0037709474563599,1.0027965307235718,1.368858595096842,1.36537832243031
0,2020-05-09 08:00:00,-0.0011174678802490234,1.0027965307235718,1.0016790628433228,1.3759545775664883,1.3724452106918512
0,2020-05-09 23:45:00,-0.0006208419799804688,1.0004059076309204,0.9997850656509399,1.3611989718703064,1.3577819513020426
0,2020-05-10 00:00:00,-0.0007811784744262695,0.9997850656509399,0.9990038871765137,1.3328833638050543,1.329510128232759
0,2020-05-10 00:30:00,-0.0008350610733032227,0.9987205862998962,0.997885525226593,1.2324042124535075,1.2291773950113485
0,2020-05-10 01:15:00,-0.0005431175231933594,0.9971213340759277,0.9965782165527344,1.2453264813366047,1.2420999083097437
0,2020-05-15 20:45:00,-0.0005239248275756836,1.0048208236694336,1.004296898841858,1.320795870064067,1.3166260451424294
0,2020-05-18 09:00:00,-0.0006177425384521484,1.0068066120147705,1.0061888694763184,1.3716293531589758,1.3671190685217207
0,2020-05-18 09:15:00,-0.0006229877471923828,1.0061888694763184,1.005565881729126,1.3709094559399098,1.3664059746608885
0,2020-05-18 09:30:00,-0.0006281137466430664,1.005565881729126,1.004937767982483,1.366929525682663,1.3624590499581184
0,2020-05-18 09:45:00,-0.000752568244934082,1.004937767982483,1.0041851997375488,1.3679112425954802,1.3634340385702344
0,2020-05-18 10:00:00,-0.0006371736526489258,1.0041851997375488,1.0035480260849,1.3714390249503554,1.3669383042096936
0,2020-05-20 15:30:00,-0.000991225242614746,1.0057488679885864,1.0047576427459717,1.3728564669175949,1.3685239061277912
0,2020-05-20 15:45:00,-0.0012545585632324219,1.0047576427459717,1.0035030841827393,1.344146599065001,1.3400044217176195
0,2020-05-20 16:00:00,-0.0019037723541259766,1.0035030841827393,1.0015993118286133,1.352110455858781,1.3479324313081098
0,2020-05-20 16:45:00,-0.0005731582641601562,1.0007115602493286,1.0001384019851685,1.3560812604275603,1.3518878960571172
0,2020-05-21 08:00:00,-0.0005559325218200684,0.9963317513465881,0.9957758188247681,1.351819180827454,1.3476392230539556
0,2020-05-21 19:00:00,-0.0005657076835632324,0.9906889796257019,0.9901232719421387,1.2897172530831242,1.2854207161905624
0,2020-05-23 23:45:00,-0.0006064176559448242,1.0046824216842651,1.0040760040283203,1.3107133258986814,1.3065060903509789
0,2020-05-24 00:00:00,-0.0005562305450439453,1.0040760040283203,1.0035197734832764,1.307842737013287,1.3036551382486894
0,2020-05-24 11:45:00,-0.0005239248275756836,1.0041980743408203,1.0036741495132446,1.3020685014260742,1.2979446939978736
0,2020-05-24 12:00:00,-0.0007021427154541016,1.0036741495132446,1.0029720067977905,1.3050124190475314,1.3008710831752608
0,2020-05-24 14:00:00,-0.0006603002548217773,1.000937581062317,1.0002772808074951,1.2932205717646397,1.2891270962576422
0,2020-05-24 14:15:00,-0.0007966756820678711,1.0002772808074951,0.9994806051254272,1.29460573673881,1.2905091604070795
0,2020-05-24 14:30:00,-0.0006456375122070312,0.9994806051254272,0.9988349676132202,1.2964935579516916,1.2923936639434905
0,2020-05-24 14:45:00,-0.0005459189414978027,0.9988349676132202,0.9982890486717224,1.2950748814864248,1.2909774396091032
0,2020-05-24 15:00:00,-0.000683128833770752,0.9982890486717224,0.9976059198379517,1.2895760298081742,1.2854833431963038
0,2020-05-24 15:15:00,-0.0010485053062438965,0.9976059198379517,0.9965574145317078,1.295797821996033,1.2917076135624104
0,2020-05-24 16:00:00,-0.000700533390045166,0.9956785440444946,0.9949780106544495,1.2791227596130266,1.2750047064628764
0,2020-05-24 16:15:00,-0.0005143880844116211,0.9949780106544495,0.9944636225700378,1.2720633090865465,1.2679292781550977
0,2020-05-24 16:30:00,-0.0007658600807189941,0.9944636225700378,0.9936977624893188,1.2723792059351402,1.2682466832069255
0,2020-05-25 00:30:00,-0.0005629658699035645,0.9938333034515381,0.9932703375816345,1.2556592205638353,1.2515409294253115
0,2020-05-26 15:45:00,-0.0005180835723876953,1.0048617124557495,1.0043436288833618,1.2459727344952989,1.2420927916045454
0,2020-05-26 16:00:00,-0.0008130073547363281,1.0043436288833618,1.0035306215286255,1.2542382553720264,1.2503040460619133
0,2020-05-27 22:00:00,-0.0006555318832397461,1.006613850593567,1.0059583187103271,1.3026764566730484,1.2985126070726685
0,2020-05-30 15:45:00,-0.0005518198013305664,1.003915786743164,1.0033639669418335,1.362493500056312,1.357952752226793
0,2020-06-04 09:30:00,-0.0009368658065795898,1.0102264881134033,1.0092896223068237,1.364076595195865,1.3599525463874091
0,2020-06-04 09:45:00,-0.0011556148529052734,1.0092896223068237,1.0081340074539185,1.3651609404936917,1.3610257455312564
0,2020-06-04 10:00:00,-0.0007034540176391602,1.0081340074539185,1.0074305534362793,1.3603623946624106,1.3562774798231998
0,2020-06-04 10:15:00,-0.0006865262985229492,1.0074305534362793,1.0067440271377563,1.3616352932435853,1.3575385599842726
0,2020-06-04 11:15:00,-0.0005995035171508789,1.005585789680481,1.00498628616333,1.3598432950818298,1.3557608070258305
0,2020-06-04 11:30:00,-0.000826716423034668,1.00498628616333,1.0041595697402954,1.3720023969903186,1.3678335857235933
0,2020-06-06 02:15:00,-0.0005308985710144043,0.9989436268806458,0.9984127283096313,1.3688374998612212,1.3646922720492283
0,2020-06-07 12:30:00,-0.0006990432739257812,0.9985087513923645,0.9978097081184387,1.3592378467042696,1.3551800838816792
0,2020-06-07 13:00:00,-0.0006352066993713379,0.9973540902137756,0.9967188835144043,1.3568727572012584,1.3528159144149279
0,2020-06-07 13:15:00,-0.0005418658256530762,0.9967188835144043,0.9961770176887512,1.3560844801611158,1.3520273834789975
0,2020-06-07 13:45:00,-0.0006070137023925781,0.9956814050674438,0.9950743913650513,1.348696416314,1.3446274334141932
0,2020-06-07 14:00:00,-0.000601649284362793,0.9950743913650513,0.9944727420806885,1.3521771886671905,1.3481174656432566
0,2020-06-07 14:30:00,-0.0006160736083984375,0.9940532445907593,0.9934371709823608,1.3532400413240753,1.3491835480819059
0,2020-06-07 15:00:00,-0.0005806088447570801,0.992944061756134,0.992363452911377,1.3520896605368775,1.348030641839842
0,2020-06-07 15:30:00,-0.0006041526794433594,0.9919684529304504,0.9913643002510071,1.353727699000663,1.3496788707636818
0,2020-06-08 07:45:00,-0.000571906566619873,0.9959957003593445,0.9954237937927246,1.388377703792471,1.384556419597682
0,2020-06-10 07:45:00,-0.00055694580078125,1.002323031425476,1.0017660856246948,1.391218962774132,1.3874571886363554
0,2020-06-11 13:45:00,-0.0006005167961120605,1.0001860857009888,0.9995855689048767,1.3751191315673283,1.371465952056615
0,2020-06-11 15:00:00,-0.0005544424057006836,0.9976677894592285,0.9971133470535278,1.3593198321624482,1.3556640198351382
0,2020-06-11 15:15:00,-0.0010427236557006836,0.9971133470535278,0.9960706233978271,1.3648204870201759,1.3611723496583334
0,2020-06-11 15:45:00,-0.0007676482200622559,0.9957050681114197,0.9949374198913574,1.3588373812731471,1.3551786605406397
0,2020-06-11 16:00:00,-0.0011029243469238281,0.9949374198913574,0.9938344955444336,1.3640249428904945,1.3603852420634428
0,2020-06-11 16:45:00,-0.000650942325592041,0.9933987855911255,0.9927478432655334,1.30156625430506,1.297661449130996
0,2020-06-11 17:00:00,-0.001313328742980957,0.9927478432655334,0.9914345145225525,1.3267501713046475,1.322989802930417
0,2020-06-14 06:45:00,-0.0005812644958496094,1.0006390810012817,1.0000578165054321,1.3417861525845818,1.3381811218459116
0,2020-06-14 07:00:00,-0.000587761402130127,1.0000578165054321,0.999470055103302,1.342436165672444,1.3388301653599624
0,2020-06-14 07:15:00,-0.0006749629974365234,0.999470055103302,0.9987950921058655,1.3428533254158324,1.3392472042845611
0,2020-06-14 07:30:00,-0.000686347484588623,0.9987950921058655,0.9981087446212769,1.341545150246033,1.3379405772102217
0,2020-06-14 07:45:00,-0.0008462667465209961,0.9981087446212769,0.9972624778747559,1.3436267626314102,1.3400229251511349
0,2020-06-14 21:45:00,-0.0006780624389648438,0.9955799579620361,0.9949018955230713,1.333866393545464,1.3302673456658174
0,2020-06-14 22:15:00,-0.0014368295669555664,0.9944145679473877,0.9929777383804321,1.3356232287727958,1.332046521965299
0,2020-06-17 14:30:00,-0.0006905794143676758,1.0040746927261353,1.0033841133117676,1.3429766923833997,1.3394564354173806
0,2020-06-17 14:45:00,-0.0007032155990600586,1.0033841133117676,1.0026808977127075,1.34301910017602,1.3394991356485682
0,2020-06-17 15:00:00,-0.000750422477722168,1.0026808977127075,1.0019304752349854,1.3454406917176136,1.3419102753696257
0,2020-06-17 15:30:00,-0.0005211830139160156,1.0014952421188354,1.0009740591049194,1.3438556300152362,1.3403317901567255
0,2020-06-17 15:45:00,-0.0006780624389648438,1.0009740591049194,1.0002959966659546,1.3413484307630843,1.3378324032912137
0,2020-06-17 16:00:00,-0.0008761882781982422,1.0002959966659546,0.9994198083877563,1.3427854470691694,1.3392671310591158
0,2020-06-17 16:30:00,-0.0005555152893066406,0.9991311430931091,0.9985756278038025,1.3371064023023325,1.3335979636984476
0,2020-06-17 16:45:00,-0.0006180405616760254,0.9985756278038025,0.9979575872421265,1.3369507131988352,1.3334428195251327
0,2020-06-17 17:00:00,-0.0006834268569946289,0.9979575872421265,0.9972741603851318,1.3419584078628906,1.3384515566434336
0,2020-06-17 20:00:00,-0.0006774663925170898,0.995384693145752,0.9947072267532349,1.330545331228545,1.327022128095563
0,2020-06-18 21:00:00,-0.0005093216896057129,0.995206356048584,0.9946970343589783,1.3269073661764663,1.3234082651960546
0,2020-06-18 21:15:00,-0.0006849169731140137,0.9946970343589783,0.9940121173858643,1.3343442431907455,1.3308708422666005
0,2020-06-20 08:00:00,-0.0005284547805786133,0.9967482089996338,0.9962197542190552,1.3270565715988023,1.3236075329415977
0,2020-06-21 19:00:00,-0.0005958080291748047,0.9969529509544373,0.9963571429252625,1.3315842283497341,1.3281835743838635
0,2020-06-21 22:45:00,-0.0005756616592407227,0.9951611757278442,0.9945855140686035,1.3289814440908863,1.3255774369403825
0,2020-06-24 07:30:00,-0.0012352466583251953,1.0017764568328857,1.0005412101745605,1.365027721042294,1.3616278187910018
0,2020-06-24 07:45:00,-0.001484990119934082,1.0005412101745605,0.9990562200546265,1.3573856529487514,1.3539987108188243
0,2020-06-24 08:00:00,-0.0018787980079650879,0.9990562200546265,0.9971774220466614,1.3619644548017704,1.3585804456252497
0,2020-06-24 09:00:00,-0.0005385279655456543,0.9961041212081909,0.9955655932426453,1.3574246764198366,1.3540371410268932
0,2020-06-24 09:15:00,-0.0005487203598022461,0.9955655932426453,0.995016872882843,1.3574980958813023,1.3541111547609517
0,2020-06-24 09:30:00,-0.000545501708984375,0.995016872882843,0.9944713711738586,1.3560786725641931,1.3526878137213663
0,2020-06-24 09:45:00,-0.0006518363952636719,0.9944713711738586,0.993819534778595,1.3590575721785045,1.355678253245535
0,2020-06-24 11:00:00,-0.000632941722869873,0.9931143522262573,0.9924814105033875,1.3424160090632755,1.3389739228049615
0,2020-06-24 11:30:00,-0.000672459602355957,0.992061972618103,0.9913895130157471,1.337574289400285,1.33410467310854
0,2020-06-25 03:30:00,-0.0006366968154907227,0.9922357797622681,0.9915990829467773,1.2970021338771582,1.2933373390527372
0,2020-06-25 03:45:00,-0.0005069971084594727,0.9915990829467773,0.9910920858383179,1.2989440858022123,1.295291586300088
0,2020-06-26 07:30:00,-0.0008554458618164062,1.0021593570709229,1.0013039112091064,1.3051002532091838,1.301682387567826
0,2020-06-26 07:45:00,-0.0007796287536621094,1.0013039112091064,1.0005242824554443,1.3052182031426054,1.3018005248741114
0,2020-06-26 08:00:00,-0.0005081892013549805,1.0005242824554443,1.0000160932540894,1.3043287548023978,1.30091378340645
0,2020-06-26 08:30:00,-0.000529170036315918,0.9996832609176636,0.9991540908813477,1.3043292042461267,1.3009152067474894
0,2020-06-26 09:15:00,-0.0006399154663085938,0.9983546137809753,0.9977146983146667,1.302230286083204,1.2988214720782592
0,2020-06-27 16:00:00,-0.000732123851776123,0.9978748559951782,0.9971427321434021,1.298096671007285,1.294730789930491
0,2020-06-27 20:00:00,-0.0006344914436340332,0.9937742948532104,0.9931398034095764,1.2793916694276655,1.275969731687717
0,2020-06-30 06:00:00,-0.0005292892456054688,1.002318263053894,1.0017889738082886,1.3041967176340088,1.3008967033139736
0,2020-06-30 13:15:00,-0.000672757625579834,0.9989960789680481,0.9983233213424683,1.3009868835082121,1.2976998793390648
0,2020-07-01 01:30:00,-0.0005674958229064941,0.9968252182006836,0.9962577223777771,1.3008737358586644,1.2975973987842142
0,2020-07-01 03:30:00,-0.000657200813293457,0.994480550289154,0.9938233494758606,1.302215059650823,1.298941032725583
0,2020-07-02 11:30:00,-0.0005237460136413574,0.9994636178016663,0.9989398717880249,1.310508862905207,1.307307431356267
0,2020-07-02 15:15:00,-0.0011736154556274414,0.9983096718788147,0.9971360564231873,1.2942331635467457,1.2910514533431627
0,2020-07-02 15:30:00,-0.0007113814353942871,0.9971360564231873,0.996424674987793,1.2961591188890267,1.292980080451801
0,2020-07-02 16:30:00,-0.0005152225494384766,0.9953514337539673,0.9948362112045288,1.2828016806151576,1.279593557974501
0,2020-07-03 19:15:00,-0.0005105137825012207,0.9983130097389221,0.9978024959564209,1.2952270299289235,1.2920933389841394
0,2020-07-04 10:45:00,-0.0005109906196594238,0.9969001412391663,0.9963891506195068,1.2930374059473417,1.2899142038525346
0,2020-07-04 11:00:00,-0.0005831122398376465,0.9963891506195068,0.9958060383796692,1.2936735103189385,1.2905518606382689
0,2020-07-04 11:30:00,-0.0006682872772216797,0.9953103065490723,0.9946420192718506,1.2922690254350944,1.289144176350119
0,2020-07-05 03:00:00,-0.0006635785102844238,0.9959964156150818,0.9953328371047974,1.3008138468029025,1.2977411562292145
0,2020-07-05 03:15:00,-0.0007671117782592773,0.9953328371047974,0.9945657253265381,1.3011297252595353,1.2980585612810418
0,2020-07-05 03:30:00,-0.0006653070449829102,0.9945657253265381,0.9939004182815552,1.3020084109086179,1.298941032725585
0,2020-07-05 06:45:00,-0.0006464123725891113,0.9939858913421631,0.993339478969574,1.2925003884723072,1.2894046477603631
0,2020-07-05 07:00:00,-0.0007547140121459961,0.993339478969574,0.992584764957428,1.2918569059522744,1.2887584509283911
0,2020-07-05 07:15:00,-0.0007508993148803711,0.992584764957428,0.9918338656425476,1.2924988316543806,1.289404647760363
0,2020-07-05 21:30:00,-0.0006124377250671387,0.9926533699035645,0.9920409321784973,1.288546218408026,1.2854434896471973
